model,mode,param,stretch,I1,I2,I3,J,W,P11,P22,P33,sigma11,sigma22,sigma33
ogden,uniaxial,3.0606060606060606,3.0606060606060606,10.0207748047532,6.227966360992518,0.9999999999999996,0.9999999999999998,3.910277848808815,4.182838269771885,0.48625530091747754,0.48625530091747754,12.802020158998804,0.27794613024475456,0.27794613024475456
ogden,uniaxial,3.090909090909091,3.090909090909091,10.200777831793875,6.2864894620950125,1.0,1.0,4.035730270620816,4.27589381167498,0.47666451580562813,0.47666451580562813,13.216399054268118,0.27112508871857915,0.27112508871857915
ogden,uniaxial,3.121212121212121,3.121212121212121,10.382741804630594,6.345072936928901,1.0000000000000004,1.0000000000000002,4.1641276106268625,4.371094608021334,0.4670545663834066,0.4670545663834066,13.64311347352113,0.2643662313990595,0.2643662313990595
ogden,uniaxial,3.1515151515151514,3.1515151515151514,10.566663134844951,6.403714474627918,1.0,1.0,4.295532992156931,4.468473587153181,0.457425179226281,0.457425179226281,14.082462214058507,0.25766792921309745,0.25766792921309745
ogden,uniaxial,3.1818181818181817,3.1818181818181817,10.75253837072019,6.462411873840466,0.9999999999999996,0.9999999999999998,4.430010622083668,4.568063809033313,0.4477760938569777,0.4477760938569777,14.534748483287816,0.25102861148983124,0.25102861148983124
ogden,uniaxial,3.2121212121212124,3.2121212121212124,10.940364190793009,6.521163036559969,1.0000000000000004,1.0000000000000002,4.567625791102438,4.669898465686931,0.43810706211701517,0.43810706211701517,15.00027992008529,0.2444467633120173,0.2444467633120173
ogden,uniaxial,3.2424242424242427,3.2424242424242427,11.130137397766966,6.579965962357434,1.0000000000000004,1.0000000000000002,4.7084448742223906,4.774010881580861,0.4284178475738723,0.4284178475738723,15.479368616034911,0.2379209230123535,0.2379209230123535
ogden,uniaxial,3.272727272727273,3.272727272727273,11.321854912764005,6.638818742985407,1.0,1.0,4.8525353314543995,4.880434513945388,0.41870822496178944,0.41870822496178944,15.972331136548542,0.23144967980566272,0.23144967980566272
ogden,uniaxial,3.303030303030303,3.303030303030303,11.515513769892419,6.697719557327339,0.9999999999999996,0.9999999999999998,4.999965708682635,4.989202953043172,0.4089779796530973,0.4089779796530973,16.479488541869877,0.22503167154782447,0.22503167154782447
ogden,uniaxial,3.3333333333333335,3.3333333333333335,11.711111111111114,6.756666666666682,1.0,1.0,5.150805638707565,5.100349922389648,0.3992269071583519,0.3992269071583519,17.001166407965492,0.21866558261365,0.21866558261365
ogden,uniaxial,3.3636363636363638,3.3636363636363638,11.908644181371454,6.815658410252979,0.9999999999999996,0.9999999999999998,5.305125842449041,5.213909278928918,0.3894548126541745,0.3894548126541745,17.537694847306366,0.21235014188672038,0.21235014188672038
ogden,uniaxial,3.393939393939394,3.393939393939394,12.108110324019417,6.874693201144112,1.0,1.0,5.46299813029887,5.329915013168602,0.37966151053615227,0.37966151053615227,18.089408529541924,0.20608412085380426,0.20608412085380426
ogden,uniaxial,3.4242424242424243,3.4242424242424243,12.309506976441813,6.93376952230426,1.0,1.0,5.624495403613102,5.44840124927703,0.3698468239958733,0.3698468239958733,18.65664670206983,0.19986633179783772,0.19986633179783772
ogden,uniaxial,3.4545454545454546,3.4545454545454546,12.512831665941713,6.992885922941298,1.0,1.0,5.789691656334854,5.569402245145727,0.3600105846201658,0.3600105846201658,19.23975321050342,0.1936956260832748,0.1936956260832748
ogden,uniaxial,3.484848484848485,3.484848484848485,12.718082005829041,7.0520410150655835,1.0,1.0,5.958661976739203,5.692952392420011,0.35015263201144664,0.35015263201144664,19.839076519039434,0.18757089252843176,0.18757089252843176
ogden,uniaxial,3.515151515151515,3.515151515151515,12.925255691713373,7.111233470255499,1.0000000000000004,1.0000000000000002,6.13148254929218,5.819086216500241,0.3402728134279795,0.3402728134279795,20.454969730728116,0.18149105585970898,0.18149105585970898
